customerid,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,age,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,statut_def,good_bad_flag
8a858f445a4c929e015a4ca09cf50f44,Savings,8.5770807999999992,11.9695207,GT Bank,Permanent,41,301997122,8,2017-07-26,2017-07-26,30000,39000,60,,1,Bad
8a858f445cef446f015cf26e763c3504,,,,,,,301974676,2,2017-07-12,2017-07-12,10000,13000,30,,1,Good
8a858f445d41ebbe015d4d646b946dec,,,,,,,301995532,2,2017-07-25,2017-07-25,10000,11500,15,,1,Good
8a858f445d41ebbe015d50c105334acc,,,,,,,301995706,2,2017-07-25,2017-07-25,10000,11500,15,,1,Good
8a858f445d568436015d5a7968880d4e,Savings,3.3920031000000002,6.5193626,Wema Bank,Permanent,35,301990631,2,2017-07-22,2017-07-22,10000,11500,15,,1,Good
8a858f455b5d1896015b5d192a1d0090,Savings,3.4373681,6.4394188000000003,Fidelity Bank,Permanent,38,301973687,3,2017-07-11,2017-07-11,10000,13000,30,,1,Good
8a858f455c59c478015c5a0915f22764,Savings,3.6323759999999998,6.8488261000000001,Zenith Bank,Permanent,47,301967694,2,2017-07-07,2017-07-07,10000,13000,30,,0,Good
8a858f4655ca643c0155ca7931a90537,Other,5.7437952000000001,5.5693466999999997,Zenith Bank,Permanent,32,301974606,2,2017-07-12,2017-07-12,10000,13000,30,,1,Good
8a858f4655ca643c0155cbc4e13945cc,Other,12.4805166,9.2099548000000002,GT Bank,Permanent,34,301965090,15,2017-07-05,2017-07-05,40000,44000,30,,0,Good
8a858f4655ca643c0155d12f9e3b0e69,,,,,,,301972950,2,2017-07-11,2017-07-11,10000,13000,30,,1,Good
8a858f465668e3d601566ad583100ef5,,,,,,,301982373,9,2017-07-17,2017-07-17,30000,34500,30,,1,Good
8a858f465668e3d601566c0daeb24682,Savings,3.2597770000000001,6.4291903000000001,First Bank,Self-Employed,32,301965831,9,2017-07-06,2017-07-06,40000,48000,60,,1,Good
8a858f465668e3d601566dfe49be619d,,,,,,,301975491,10,2017-07-13,2017-07-13,25000,27500,30,,1,Good
8a858f465668e3d60156731b480a054e,Savings,6.9754933000000001,4.8059108000000004,GT Bank,Permanent,35,301996479,4,2017-07-26,2017-07-26,10000,13000,30,,0,Good
8a858f465668e3d60156731df06205ef,Other,3.9178033000000001,7.3086517000000004,GT Bank,Permanent,31,301994632,10,2017-07-25,2017-07-25,20000,24500,30,,0,Good
8a858f465668e3d601567b8eb1df4da6,Other,8.3993666999999999,8.9076182999999993,UBA,Permanent,29,301993979,9,2017-07-24,2017-07-24,30000,34500,30,,0,Good
8a858f465668e3d601567defdbb90e5a,Other,3.2305541999999998,6.6975325999999997,GT Bank,Permanent,38,301961268,7,2017-07-03,2017-07-03,40000,44000,30,,1,Good
8a858f465668e3d601568add9c6a4fe0,Other,3.5858566999999999,6.4908529000000001,Diamond Bank,Permanent,30,301967606,8,2017-07-07,2017-07-07,35000,38500,30,,1,Good
8a858f475afb66cd015afb7fd2d11ba5,,,,,,,301975922,7,2017-07-13,2017-07-13,10000,11500,15,,0,Bad
8a858f475b5e370c015b609c69cd4c30,Savings,3.3335368999999999,7.1304350000000003,GT Bank,Permanent,38,301987252,2,2017-07-20,2017-07-20,10000,13000,30,,1,Good
8a858f475b8bd761015b8c03cb5920cf,Savings,3.3556252999999998,6.6374962000000002,FCMB,Permanent,29,301989974,3,2017-07-21,2017-07-21,10000,13000,30,8a858e2d5bb55d46015bc86b9e566836,0,Bad
8a858f475bceed0d015bd01e3dcf6d95,Savings,3.2899607,6.6430882999999996,GT Bank,Permanent,39,301999337,4,2017-07-27,2017-07-27,20000,24500,30,,1,Good
8a858f475bceed0d015bd029e52a6ff6,Savings,3.8806443000000002,7.3910920999999998,EcoBank,Permanent,36,301998169,3,2017-07-27,2017-07-27,10000,13000,30,,1,Good
8a858f475be98d5f015beb6a225935b9,Savings,8.3316025000000007,5.0117298999999997,EcoBank,Permanent,34,301964364,3,2017-07-05,2017-07-05,10000,13000,30,,1,Good
8a858f475be98d5f015bebddca3c5216,Savings,5.6243977000000003,6.4060049000000001,Access Bank,Permanent,32,301976215,2,2017-07-13,2017-07-13,10000,13000,30,,1,Good
8a858f475c11bc72015c11f34af81f66,Savings,5.6538468000000002,5.9140826000000004,Stanbic IBTC,Permanent,32,301960115,2,2017-07-02,2017-07-02,10000,13000,30,,0,Bad
8a858f475c11bc72015c1241c5e8477f,Savings,5.0376865000000004,7.8378889000000003,First Bank,Permanent,37,301993490,3,2017-07-24,2017-07-24,10000,13000,30,8a858fe25b8c4e5c015b8f61faf34239,1,Good
8a858f475c11bc72015c131399ff0768,Savings,7.4867543000000003,9.0256326999999992,GT Bank,Permanent,35,301979219,3,2017-07-15,2017-07-15,10000,13000,30,8a858f535908095c01591ce9992f00c5,0,Bad
8a858f475c7ea023015c7ece3e4a0a8a,Savings,5.1736753000000002,7.2089714000000003,GT Bank,Student,30,302002835,2,2017-07-29,2017-07-29,10000,13000,30,,0,Bad
8a858f475c7ea023015c7ed381550c5c,,,,,,,301999354,2,2017-07-27,2017-07-27,10000,11500,15,,1,Good
8a858f475c7ea023015c7ed3b27b0ccf,Savings,3.4286341,6.4271846999999998,GT Bank,Permanent,48,301995876,2,2017-07-25,2017-07-25,10000,13000,30,,1,Good
8a858f475c7ea023015c7f44743f1d04,Savings,3.4159999999999999,6.4351000000000003,Access Bank,Permanent,30,301974441,2,2017-07-12,2017-07-12,10000,13000,30,,0,Bad
8a858f475c7ea023015c7f69842720ee,,,,,,,301978208,2,2017-07-14,2017-07-14,10000,13000,30,8a858ea75b679102015b67938ef6030b,1,Good
8a858f485a5c6a7a015a5dd3c9464ca9,,,,,,,301996722,4,2017-07-26,2017-07-26,20000,24500,30,,1,Good
8a858f4958721a8c0158741a961b2fc3,Savings,4.5666827000000003,7.7768818,GT Bank,Permanent,39,302001116,10,2017-07-28,2017-07-28,30000,34500,30,,1,Good
8a858f4958721a8c015874acc2023782,Savings,3.3401390000000002,6.4828792000000002,GT Bank,Permanent,29,301976458,7,2017-07-13,2017-07-13,10000,13000,30,,0,Bad
8a858f4958721a8c01587e91a7af19af,Savings,3.3971933999999999,6.5340634,UBA,Permanent,31,301962616,12,2017-07-04,2017-07-04,30000,39000,60,,1,Bad
8a858f495a70f465015a76e95fa42c3d,,,,,,,301987188,5,2017-07-20,2017-07-20,20000,24500,30,,1,Good
8a858f495a70f465015a77105b502f88,Savings,5.2810366999999996,7.6082150000000004,First Bank,Permanent,41,301965260,3,2017-07-05,2017-07-05,10000,11500,15,,0,Bad
8a858f495a70f465015a7a2f376a4a49,Savings,3.9382774999999999,7.3963207000000004,Diamond Bank,Permanent,32,301970449,2,2017-07-09,2017-07-09,10000,11500,15,,0,Good
8a858f495a7fafc1015a800d307d4d03,,,,,,,301999182,5,2017-07-27,2017-07-27,10000,13000,30,,0,Bad
8a858f495a7fafc1015a806e19fd05d4,Current,3.2694671999999998,6.5593252,Standard Chartered,Permanent,48,301965156,3,2017-07-05,2017-07-05,10000,13000,30,,1,Good
8a858f495bcefdb9015bd231d00778ab,,,,,,,301991063,3,2017-07-22,2017-07-22,10000,13000,30,,0,Bad
8a858f495bcefdb9015bd2ab3dc72788,,,,,,,301997741,3,2017-07-26,2017-07-26,10000,13000,30,,0,Good
8a858f495beda5ee015bedc9ee591a30,,,,,,,301976512,3,2017-07-13,2017-07-13,10000,11500,15,,1,Good
8a858f495c5973ce015c59c5f099417c,Savings,3.3329005,6.5848310999999997,Skye Bank,Permanent,39,301994809,3,2017-07-25,2017-07-25,10000,13000,30,,1,Good
8a858f4a584475fb015848bc78d532a6,Savings,3.3314938000000001,6.5628218,UBA,Permanent,53,301997695,7,2017-07-26,2017-07-26,20000,24500,30,,1,Good
8a858f4b55df0f530155df6f850e26c8,Other,6.2858980999999998,4.9325159999999997,First Bank,Permanent,59,301967568,5,2017-07-07,2017-07-07,10000,13000,30,,0,Good
8a858f4b55df0f530155e2e659f30f25,Other,7.4288210000000001,10.522505300000001,GT Bank,Permanent,27,301992870,15,2017-07-24,2017-07-24,50000,52500,30,,1,Good
8a858f4b55df0f530155ebb514c354cc,Savings,8.0661799999999992,5.6860067000000001,GT Bank,Student,34,302002786,7,2017-07-29,2017-07-29,15000,16500,30,,1,Good
8a858f4b55df0f530155ee9754535666,Other,3.9064279000000002,7.443816,UBA,Student,34,301980476,10,2017-07-16,2017-07-16,40000,48000,60,,1,Good
8a858f4b55df0f530155ef9862fb1b92,Other,5.2526915000000001,7.7112242999999996,UBA,Student,27,301983050,8,2017-07-18,2017-07-18,15000,17250,30,,1,Bad
8a858f4b5ccab528015ccad3ab0515ec,Savings,7.0010897999999999,4.8335454000000002,Access Bank,Permanent,42,301974088,2,2017-07-12,2017-07-12,10000,13000,30,,1,Good
8a858f4b5ccab528015ccae2ca961f60,,,,,,,301980209,2,2017-07-16,2017-07-16,10000,11500,15,,1,Good
8a858f4b5ccab528015ccaf7470b2d9e,Savings,7.3518286000000002,5.1210196000000003,Access Bank,Permanent,27,301976278,2,2017-07-13,2017-07-13,10000,13000,30,,1,Good
8a858f4b5ccab528015ccbc91ef76750,,,,,,,301992732,2,2017-07-24,2017-07-24,10000,13000,30,8a8589b953d0be470153d20503ec69ee,1,Good
8a858f4c5bb597f6015bb88edfd35179,,,,,,,301982967,3,2017-07-18,2017-07-18,10000,11500,15,,1,Good
8a858f4c5bb597f6015bbba286f03bdb,Savings,7.8866170000000002,5.0365918000000001,Access Bank,Permanent,60,301987324,3,2017-07-20,2017-07-20,10000,11500,15,,1,Good
8a858f4c5bb597f6015bbdbff82d4971,,,,,,,301970897,5,2017-07-10,2017-07-10,20000,24500,30,8a858f1e5aec5791015aef876abb0dbc,1,Bad
8a858f4c5bb597f6015bc01898fd0584,Savings,3.3585674999999999,6.5908458999999997,GT Bank,Permanent,38,301975157,2,2017-07-12,2017-07-12,10000,13000,30,,0,Good
8a858f4c5bb597f6015bc37ca2495d1e,,,,,,,301962898,3,2017-07-04,2017-07-04,10000,13000,30,,1,Good
8a858f4c5bb597f6015bc3cc1fbb7104,,,,,,,302001961,3,2017-07-29,2017-07-29,10000,13000,30,,1,Good
8a858f4c5bc9eb48015bcaaef75f3582,Savings,3.3374749000000001,7.1211035000000003,GT Bank,Permanent,40,301977852,3,2017-07-14,2017-07-14,10000,13000,30,8a858fa05908043801590d3c3a4e6f83,1,Good
8a858f4c5bc9eb48015bcb86cee34584,Savings,7.3907597000000003,10.4797987,FCMB,Permanent,43,301997543,5,2017-07-26,2017-07-26,10000,13000,30,,0,Good
8a858f4c5bc9eb48015bcd23dd3f68d3,Savings,3.4395414,6.4345423000000004,GT Bank,Permanent,45,301968368,3,2017-07-07,2017-07-07,10000,13000,30,8a858e325b3e903a015b3e9a2fba0b3e,1,Good
8a858f4c5bd8c7b2015bd902087b273c,,,,,,,301971808,3,2017-07-10,2017-07-10,10000,13000,30,8a858f5a57519e48015774cfff892e8d,1,Good
8a858f4d59f551120159f86e27d740bd,,,,,,,301972818,8,2017-07-11,2017-07-11,30000,34500,30,,1,Good
8a858f4d5b809e68015b81066a333b6b,Savings,3.6067429999999998,6.4750741999999999,GT Bank,Permanent,41,302001643,3,2017-07-29,2017-07-29,10000,13000,30,,1,Good
8a858f4d5b809e68015b813974bc5538,Savings,3.340938,6.6324113000000002,GT Bank,Permanent,36,301983708,5,2017-07-18,2017-07-18,10000,11500,15,8a858f725b49c0c0015b56d2ee6824d9,0,Good
8a858f4e5ba5e8d3015ba9d8b01b3062,,,,,,,301977608,4,2017-07-14,2017-07-14,20000,24500,30,8a858fee5800e000015805aae2fe4ef8,1,Good
8a858f4e5ba5e8d3015baa225ee45742,Savings,3.4802059000000001,6.4426104000000004,Stanbic IBTC,Permanent,43,301975970,4,2017-07-13,2017-07-13,20000,24500,30,8a858e6d5b252065015b305a3ef77693,0,Good
8a858f4e5ca72981015ca72f23a303a3,Savings,3.4297727,6.4426579000000004,GT Bank,Permanent,42,301966990,2,2017-07-06,2017-07-06,10000,13000,30,,1,Good
8a858f4e5ca72981015ca8ad2f9e5e4e,Savings,3.2754954000000001,6.5948414,GT Bank,Permanent,31,301970151,2,2017-07-09,2017-07-09,10000,13000,30,8a858fa95c695f85015c6aba473a5478,1,Good
8a858f4e5ca72981015cabaa28101a39,Savings,4.4556788000000003,12.2871913,Skye Bank,Permanent,36,301977343,2,2017-07-14,2017-07-14,10000,13000,30,8a858e885c9c6f96015ca0105213523c,1,Good
8a858f4e5ca72981015cabddf9582fc7,Savings,3.6237423,6.8510026999999996,First Bank,Permanent,57,301960756,2,2017-07-03,2017-07-03,10000,13000,30,8a76e7d443e6e97c0143ed0a33375981,1,Bad
8a858f4e5d1d97f9015d1da5168f0863,Savings,3.3552556999999998,6.5037276000000004,UBA,Permanent,33,302003603,2,2017-07-30,2017-07-30,10000,11500,15,8a858f255ca276c5015ca6175ff526db,1,Good
8a858f4f5511dca2015516c435bf3d6a,Other,3.2697292999999998,6.5425829000000002,Diamond Bank,Permanent,38,301965781,12,2017-07-06,2017-07-06,50000,57500,90,,0,Bad
8a858f4f5511dca201551b73634170b6,,,,,,,301997295,4,2017-07-26,2017-07-26,10000,13000,30,,0,Good
8a858f4f5511dca201551d3b601d7be8,Other,4.7369693000000002,7.6125835000000004,GT Bank,Self-Employed,39,301980907,6,2017-07-16,2017-07-16,30000,34500,30,,0,Good
8a858f4f5511dca2015524e4a49e4727,Savings,3.3628026000000002,6.4551059999999998,Standard Chartered,Permanent,38,301974447,3,2017-07-12,2017-07-12,10000,13000,30,,0,Good
8a858f4f5511dca201552520822d5721,,,,,,,301996966,2,2017-07-26,2017-07-26,10000,13000,30,,1,Good
8a858f4f552ae10101552bbe69264046,Other,3.0948859999999998,6.4998412999999999,GT Bank,Permanent,39,301996163,6,2017-07-26,2017-07-25,20000,24500,30,,0,Good
8a858f505c7e3a50015c7e8ccaa9285c,Savings,3.8789034,7.3898897000000003,First Bank,Permanent,36,301970340,2,2017-07-09,2017-07-09,10000,13000,30,,1,Good
8a858f505c7e3a50015c7f8583ce536b,,,,,,,301994551,2,2017-07-25,2017-07-25,10000,13000,30,,1,Bad
8a858f505c7e3a50015c8186327f1fc8,Savings,3.3592282,6.6060300999999999,UBA,Permanent,35,301960952,2,2017-07-03,2017-07-03,10000,13000,30,8a858fc55b2548dd015b286e452c678c,1,Good
8a858f505c7e3a50015c81f70ee35ff5,Savings,3.3667615,7.1561757999999998,GT Bank,Permanent,30,301983420,3,2017-07-18,2017-07-18,10000,13000,30,,1,Good
8a858f505ca7b434015cab44ff13392a,Savings,3.3245692,6.5066008000000002,EcoBank,Permanent,33,301976503,2,2017-07-13,2017-07-13,10000,11500,15,,1,Good
8a858f505ca7b434015cab87f6cb61ed,Savings,3.4169318,6.4425100999999998,Access Bank,Permanent,32,301989798,2,2017-07-21,2017-07-21,10000,13000,30,8a858f4e5ca72981015cab698acd7f40,1,Good
8a858f505ca7b434015cab8f6a696786,,,,,,,301960958,2,2017-07-03,2017-07-03,10000,13000,30,,1,Good
8a858f505cf46e04015cf46f85330131,,,,,,,301978021,2,2017-07-14,2017-07-14,10000,11500,15,8a858f1f5c834d4f015c861d99436c74,1,Good
8a858f505cf46e04015cf760b94b7ef5,,,,,,,301978263,2,2017-07-14,2017-07-14,10000,13000,30,8a858fba5cd5feee015ce05bf405384e,1,Bad
8a858f5154ccbef70154ce770e987173,Other,3.4386443,6.4309856999999999,FCMB,Permanent,41,301968148,14,2017-07-07,2017-07-07,50000,57500,90,,0,Good
8a858f515d3c8b43015d3d75e17056ac,,,,,,,302002813,2,2017-07-29,2017-07-29,10000,13000,30,8a858f455d3c7024015d3c7626350376,1,Good
8a858f525ba5119c015ba537934b100e,Savings,3.9561218,7.3951520999999998,GT Bank,Permanent,50,301993988,3,2017-07-24,2017-07-24,10000,11500,15,,0,Bad
8a858f525ba5119c015ba5a39b6c5444,Savings,3.3546255999999999,6.5978906000000004,Diamond Bank,Permanent,38,301979039,3,2017-07-15,2017-07-15,10000,11500,15,8a858e9b560bbd6301561ea184a0102d,1,Good
8a858f525bedff8d015bef8f8f9b6e4a,,,,,,,301974754,3,2017-07-12,2017-07-12,10000,13000,30,,0,Good
8a858f535908095c0159114dfe5e71c4,,,,,,,301963732,5,2017-07-04,2017-07-04,20000,24500,30,,1,Bad
8a858f535908095c015911ce6c8a76bb,,,,,,,302000679,5,2017-07-28,2017-07-28,20000,24500,30,,0,Good
8a858f535908095c01591ce9992f00c5,Savings,7.5648422000000002,9.0143597,First Bank,Permanent,32,301963899,4,2017-07-04,2017-07-04,10000,13000,30,,0,Bad
8a858f535908095c01591d4192101d04,Savings,3.3684582000000001,6.6352539000000004,GT Bank,Permanent,49,302003187,6,2017-07-30,2017-07-30,20000,24500,30,,1,Good
8a858f535bf336ac015bf403ba3d48b2,,,,,,,301960532,4,2017-07-03,2017-07-03,20000,24500,30,,1,Good
8a858f535bf336ac015bf721c64b7bd6,Savings,3.3595169999999999,6.6679744999999997,UBA,Permanent,44,301984397,4,2017-07-18,2017-07-18,10000,11125,15,,0,Good
8a858f535d325481015d33eac1d95f6e,Savings,6.4375967000000003,7.9230817,GT Bank,Permanent,39,302000988,2,2017-07-28,2017-07-28,10000,13000,30,,1,Good
8a858f54589736f401589857085e3b5b,Savings,4.5164514000000002,7.5221913000000002,Access Bank,Student,30,301981912,9,2017-07-17,2017-07-17,40000,44000,30,,1,Good
8a858f54589736f401589bd68e546ad3,Savings,3.5243563,6.4429322000000004,GT Bank,Permanent,33,301991212,10,2017-07-22,2017-07-22,30000,34500,30,,1,Good
8a858f54589736f40158a1b8a006728a,Savings,3.1814816000000001,6.6634694000000003,First Bank,Retired,55,301997974,10,2017-07-26,2017-07-26,30000,34500,30,,1,Good
8a858f54589736f40158a6bcd6ac24fb,,,,,,,301993159,9,2017-07-24,2017-07-24,30000,34500,30,,1,Good
8a858f54589736f40158a9a0f1204927,,,,,,,301973243,8,2017-07-11,2017-07-11,30000,34500,30,,1,Good
8a858f54589736f40158ab60b3e36a52,,,,,,,301975393,4,2017-07-13,2017-07-13,10000,13000,30,,0,Bad
8a858f54589736f40158ac5696443c4b,Savings,8.3363610999999995,5.0275452999999999,Access Bank,Permanent,30,301993306,6,2017-07-24,2017-07-24,10000,13000,30,,0,Bad
8a858f545908094b01591185749d6f25,Savings,3.2949538999999999,6.6100042999999999,Keystone Bank,Permanent,33,301973433,6,2017-07-11,2017-07-11,20000,24500,30,,0,Good
8a858f545908094b0159122a4ef57509,Savings,7.2702163999999998,9.0007667999999992,EcoBank,Permanent,44,301972824,7,2017-07-11,2017-07-11,10000,13000,30,,0,Good
8a858f545908094b0159148a350904a2,Savings,3.912032,7.3967669000000003,First Bank,Student,27,301989509,8,2017-07-21,2017-07-21,30000,34500,30,,0,Good
8a858f545908094b01591c9388130f5d,,,,,,,302000318,2,2017-07-28,2017-07-28,10000,11500,15,,0,Bad
8a858f54592214a0015922c0bfa71bd8,,,,,,,301966471,4,2017-07-06,2017-07-06,10000,11500,15,,0,Bad
8a858f54592214a001593aa497b31207,Savings,3.3175571000000001,6.4775650999999996,Diamond Bank,Permanent,39,301986541,2,2017-07-19,2017-07-19,10000,13000,30,,1,Good
8a858f545c887b44015c889b346f1575,,,,,,,301966761,2,2017-07-06,2017-07-06,10000,13000,30,8a858e3d5c3b5122015c43f776bd4a3a,1,Good
8a858f545c887b44015c8c53080868ac,Savings,7.7319750000000003,11.088283300000001,UBA,Permanent,34,301967993,2,2017-07-07,2017-07-07,10000,13000,30,8a858f285c7d70a4015c7dd9108348aa,1,Bad
8a858f545c887b44015c8c85008b06de,Savings,7.7315082000000004,11.106464600000001,Zenith Bank,Permanent,34,301971249,2,2017-07-10,2017-07-10,10000,11500,15,8a858ece5c88b58b015c88d082290889,1,Good
8a858f555cacacdf015cad647b6e26ad,,,,,,,301981039,2,2017-07-17,2017-07-16,10000,13000,30,,1,Bad
8a858f555cacacdf015caf9e0dfd5c87,,,,,,,301990431,2,2017-07-22,2017-07-22,10000,11500,15,8a858e125b391784015b395fa56243e6,0,Bad
8a858f555cacacdf015cafb65d3e6608,Savings,3.2836983000000002,6.6528099999999997,UBA,Permanent,29,301985554,2,2017-07-19,2017-07-19,10000,11500,15,,0,Bad
8a858f555cacacdf015caff7ce8b005a,Savings,7.0015391999999999,4.8157804999999998,Diamond Bank,Permanent,35,301987491,2,2017-07-20,2017-07-20,10000,13000,30,,1,Good
8a858f555cacacdf015cb000734204fa,Savings,4.5347185999999997,7.7643589000000004,EcoBank,Permanent,38,301978629,2,2017-07-15,2017-07-15,10000,11500,15,8a858ffd5c8d343d015c8eae471c7b48,1,Good
8a858f555cacacdf015cb06242e03e45,Savings,7.0506843999999997,4.8408024999999997,GT Bank,Permanent,39,301984677,2,2017-07-18,2017-07-18,10000,11500,15,,1,Good
8a858f555cacacdf015cb0d734197a92,,,,,,,301969290,2,2017-07-08,2017-07-08,10000,11500,15,,1,Good
8a858f555cc65d60015cc72de106320c,,,,,,,301974694,2,2017-07-12,2017-07-12,10000,13000,30,8a858e6c5c88d145015c89430ef61a5d,1,Good
8a858f555cc65d60015cc87c7641417a,Savings,5.8384067000000002,5.5683999999999996,GT Bank,Permanent,33,301987208,2,2017-07-20,2017-07-20,10000,13000,30,,1,Bad
8a858f555cc65d60015cc8c9b8a84631,Savings,3.2236438000000001,6.5525311000000004,GT Bank,Permanent,43,301986939,2,2017-07-20,2017-07-20,10000,13000,30,,1,Good
8a858f555d0e96d1015d125689135609,,,,,,,301985317,2,2017-07-19,2017-07-19,10000,13000,30,8a858ed45c454c11015c4931bd2b0a91,1,Good
8a858f5659bc0eea0159c07fa77e22e6,Savings,6.9660552999999998,4.8257370999999996,Heritage Bank,Permanent,40,301986820,6,2017-07-20,2017-07-20,20000,24500,30,,0,Good
8a858f5659bc0eea0159c14345343398,,,,,,,301965697,7,2017-07-05,2017-07-05,30000,39000,60,,0,Good
8a858f5659bc0eea0159c9e3ddee1d5f,Savings,3.2582054,6.5716291,Sterling Bank,Permanent,38,301970439,5,2017-07-09,2017-07-09,15000,18375,30,,1,Good
8a858f5659cb44e30159cc84750858ab,Savings,3.3598024,6.4889941999999996,GT Bank,Permanent,43,301960604,5,2017-07-03,2017-07-03,20000,24500,30,,1,Good
8a858f565af28234015af2e8053c0ada,,,,,,,302000251,3,2017-07-28,2017-07-28,10000,13000,30,,0,Bad
8a858f565b683b56015b6e9302a77dd1,,,,,,,301970718,4,2017-07-09,2017-07-09,10000,12500,30,8a858f385b34d285015b36b6a49b08d1,0,Good
8a858f565b683b56015b70b951992639,,,,,,,301986751,6,2017-07-20,2017-07-20,30000,33999.900000000001,30,,1,Good
8a858f565b683b56015b7b6b606e1ec9,Savings,4.5284322000000001,7.4893858,Access Bank,Permanent,34,301973408,5,2017-07-11,2017-07-11,20000,24500,30,8a858fdc57ab280a0157b277e9ff6d53,1,Good
8a858f565b683b56015b800206d93f22,,,,,,,301979327,4,2017-07-15,2017-07-15,20000,24500,30,8a8588bd5369b66d0153741340f755e0,1,Good
8a858f565c3acb9d015c3b9369bb571a,Savings,7.8941537000000004,5.0253456999999999,Zenith Bank,Unemployed,31,301999963,2,2017-07-28,2017-07-28,10000,11500,15,,1,Good
8a858f565c3acb9d015c3e42eebe16fd,,,,,,,302001218,3,2017-07-28,2017-07-28,10000,13000,30,,0,Good
8a858f565c3acb9d015c4398b36817a8,,,,,,,301989797,3,2017-07-21,2017-07-21,10000,13000,30,,1,Bad
8a858f565c3acb9d015c4455228962ad,Savings,7.5030843999999997,9.0283551000000006,Skye Bank,Permanent,45,301970315,4,2017-07-09,2017-07-09,20000,24500,30,8a858fab5b9105dc015b999726de4412,1,Bad
8a858f57599e93060159a31ec1f63871,Savings,3.2682642999999998,6.5489138000000002,Access Bank,Permanent,32,301986112,2,2017-07-19,2017-07-19,10000,13000,30,,1,Good
8a858f5856373f8801563b682f941356,Other,3.2968804999999999,6.6130334,GT Bank,Self-Employed,35,301971395,9,2017-07-10,2017-07-10,20000,22250,15,,0,Good
8a858f5856373f8801563cd1b3272f9c,Savings,3.2872930999999999,6.5838283999999998,GT Bank,Self-Employed,32,301961530,9,2017-07-03,2017-07-03,30000,34500,30,,0,Good
8a858f5856373f8801564a639d9d6aba,Other,3.418587,6.4420573000000001,GT Bank,Permanent,32,301960972,11,2017-07-03,2017-07-03,30000,34500,30,,0,Good
8a858f5856373f8801564d08bbbf26f4,,,,,,,301986447,5,2017-07-20,2017-07-19,20000,24500,30,,1,Good
8a858f585a6a60cc015a6a8d08ab1e9e,Savings,5.2150865,7.2534991,First Bank,Permanent,41,301961034,7,2017-07-03,2017-07-03,30000,34500,30,,1,Good
8a858f585a6bfa1d015a6f8b2d582fb9,Savings,7.4045082999999998,9.0674884999999996,GT Bank,Permanent,35,301986336,6,2017-07-19,2017-07-19,10000,13000,30,,0,Bad
8a858f585a6bfa1d015a700d765807a6,Savings,12.4103002,9.2697493000000009,GT Bank,Permanent,53,301960382,3,2017-07-02,2017-07-02,10000,13000,30,,0,Good
8a858f585bfd6341015bfed6f96d6046,Savings,3.4948619999999999,6.6062155999999996,Access Bank,Permanent,39,302001066,2,2017-07-28,2017-07-28,10000,13000,30,,1,Bad
8a858f585bfd6341015c005942497b6c,,,,,,,301987130,5,2017-07-20,2017-07-20,20000,24500,30,,1,Good
8a858f585bfd6341015c00857bc907b6,Savings,3.3705653999999998,6.6030812000000001,UBA,Permanent,38,301989394,5,2017-07-21,2017-07-21,20000,24500,30,,0,Good
